tweet_id,retweet_count,favorite_count
667435689202614272,79,286
667405339315146752,206,434
667393430834667520,51,179
667369227918143488,151,340
667211855547486208,221,452
667200525029539841,240,572
667192066997374976,90,356
667188689915760640,365,694
667182792070062081,5660,13310
667177989038297088,50,178
667176164155375616,418,567
667174963120574464,72,230
667171260800061440,77,202
667165590075940865,1035,2503
667160273090932737,56,238
667152164079423490,15518,44466
667138269671505920,2005,4257
667119796878725120,121,310
667090893657276420,115,312
667073648344346624,109,375
667070482143944705,13,76
667065535570550784,41,157
667062181243039745,47,205
667044094246576128,44,175
667012601033924608,202,419
666996132027977728,81,226
666983947667116034,899,2370
666837028449972224,507,752
666835007768551424,72,195
666826780179869698,83,237
666817836334096384,230,471
666804364988780544,84,216
666786068205871104,440,698
666781792255496192,175,358
666776908487630848,156,323
666739327293083650,60,219
666701168228331520,195,396
666691418707132416,44,171
666649482315059201,568,1036
666644823164719104,73,219
666454714377183233,196,474
666447344410484738,18,94
666437273139982337,42,112
666435652385423360,45,150
666430724426358785,173,290
666428276349472768,73,150
666421158376562688,101,293
666418789513326592,41,112
666411507551481857,286,397
666407126856765440,31,98
666396247373291520,73,155
666373753744588802,78,169
666362758909284353,502,702
666353288456101888,64,193
666345417576210432,128,267
666337882303524864,81,179
666293911632134144,312,451
666287406224695296,57,131
666273097616637952,70,157
666268910803644416,32,94
666104133288665088,5814,13296
666102155909144576,11,69
666099513787052032,57,140
666094000022159362,66,153
666082916733198337,41,101
666073100786774016,141,285
666071193221509120,52,135
666063827256086533,191,439
666058600524156928,51,104
666057090499244032,120,263
666055525042405380,214,404
666051853826850816,752,1099
666050758794694657,51,122
666049248165822465,39,96
666044226329800704,124,265
666033412701032449,39,109
666029285002620928,41,119
666020888022790149,449,2355
